objetID;dateReferentiel;route;longueur;prD;depPrD;concessionPrD;absD;cumulD;xD;yD;zD;prF;depPrF;concessionPrF;absF;cumulF;xF;yF;zF;cote;voie;accrochage;anneeMesureTrafic;typeComptageTrafic;typeComptageTrafic_lib;TMJA;ratio_PL,,,,,,,,,
TMJ19_4049;01/01/2019;N0188;295;5;91;N;0;855;644044,35;6844479,59;0;5;91;N;295;1150;643759,83;6844424,51;0;I;0;ACCROCHE;2019;1;Permanent horaire;10700;18,,,,,
TMJ19_4050;01/01/2019;N0191;9741;55;78;N;0;0;619207,01;6817995,26;0;65;78;N;260;9741;613257,9;6824795,68;0;I;0;ACCROCHE;2019;1;Permanent horaire;10517;160,,,,,
TMJ19_4051;01/01/2019;N0191;447;65;78;N;260;9741;613257,9;6824795,68;0;65;78;N;707;10188;613083,81;6824593,17;0;I;0;ACCROCHE;2019;1;Permanent horaire;10517;160,,,,,
TMJ19_4052;01/01/2019;N0192;747;0;92;N;0;0;644773,17;6865724,04;0;1;92;N;0;747;644348,43;6866277,95;0;I;0;ACCROCHE;2019;1;Permanent horaire;14600;,,,,,
TMJ19_4053;01/01/2019;N0192;73;1;92;N;0;747;644348,43;6866277,95;0;1;92;N;73;820;644341,27;6866353,44;0;I;0;ACCROCHE;2019;1;Permanent horaire;14600;,,,,,
TMJ19_4055;01/01/2019;N0201;1938,5;4;73;N;600;4676;926951,64;6502387,26;0;6;73;N;501,5;6614,5;925565,86;6503714,14;0;I;0;ACCROCHE;2019;1;Permanent horaire;105470;67,,
TMJ19_4056;01/01/2019;N0201;636,5;6;73;N;501,5;6614,5;925565,86;6503714,14;0;7;73;N;154;7251;925416,48;6504329,79;0;I;0;ACCROCHE;2019;1;Permanent horaire;105470;67,,
TMJ19_4057;01/01/2019;N0201;559,8;7;73;N;154;7251;925416,48;6504329,79;0;7;73;N;713,8;7810,8;925188,88;6504842,51;0;I;0;ACCROCHE;2019;1;Permanent horaire;105470;67,,
TMJ19_4058;01/01/2019;N0201;215,2;7;73;N;713,8;7810,8;925188,88;6504842,51;0;7;73;N;929;8026;925097,62;6505038,14;0;I;0;ACCROCHE;2019;1;Permanent horaire;105470;67,,
TMJ19_4059;01/01/2019;N0201;463,4;7;73;N;929;8026;925097,62;6505038,14;0;8;73;N;395,4;8489,4;924902,68;6505458,26;0;I;0;ACCROCHE;2019;1;Permanent horaire;105470;67,,
TMJ19_4060;01/01/2019;N0201;221,6;8;73;N;395,4;8489,4;924902,68;6505458,26;0;8;73;N;617;8711;924807,93;6505658,31;0;I;0;ACCROCHE;2019;1;Permanent horaire;105470;67,,
TMJ19_4061;01/01/2019;N0201;103;8;73;N;617;8711;924807,93;6505658,31;0;8;73;N;720;8814;924763;6505750,87;0;I;0;ACCROCHE;2019;1;Permanent horaire;105470;67,,,,,,
TMJ19_4062;01/01/2019;N0201;8;8;73;N;720;8814;924763;6505750,87;0;8;73;N;728;8822;924759,51;6505758,06;0;I;0;ACCROCHE;2019;1;Permanent horaire;105470;67,,,,,,
TMJ19_4063;01/01/2019;N0202;1226;0;4;N;0;0;970142,2;6322750,37;0;1;4;N;348;1226;971033,76;6323562,63;0;I;0;ACCROCHE;2019;1;Permanent horaire;2768;,,,,,
TMJ19_4064;01/01/2019;N0202;26;1;4;N;348;1226;971033,76;6323562,63;0;1;4;N;374;1252;971049,7;6323583,01;0;I;0;ACCROCHE;2019;1;Permanent horaire;2768;,,,,,
TMJ19_4065;01/01/2019;N0202;526;1;4;N;374;1252;971049,7;6323583,01;0;1;4;N;900;1778;971503,98;6323828,63;0;I;0;ACCROCHE;2019;1;Permanent horaire;2768;,,,,,
TMJ19_4066;01/01/2019;N0202;50;1;4;N;900;1778;971503,98;6323828,63;0;1;4;N;950;1828;971548,5;6323808,61;0;I;0;ACCROCHE;2019;1;Permanent horaire;2768;,,,,,
TMJ19_4067;01/01/2019;N0202;5607;1;4;N;950;1828;971548,5;6323808,61;0;7;4;N;634;7435;976357,45;6324165,92;0;I;0;ACCROCHE;2019;1;Permanent horaire;2768;,,,,,
TMJ19_4068;01/01/2019;N0202;297;7;4;N;634;7435;976357,45;6324165,92;0;7;4;N;931;7732;976581,6;6324327,82;0;I;0;ACCROCHE;2019;1;Permanent horaire;2768;,,,,,
TMJ19_4069;01/01/2019;N0202;1547;7;4;N;931;7732;976581,6;6324327,82;0;9;4;N;476;9279;977940,16;6324202,19;0;I;0;ACCROCHE;2019;1;Permanent horaire;2768;,,,,,
TMJ19_4070;01/01/2019;N0202;181;9;4;N;476;9279;977940,16;6324202,19;0;9;4;N;657;9460;978087,9;6324191,64;0;I;0;ACCROCHE;2019;1;Permanent horaire;2768;,,,,,
TMJ19_4071;01/01/2019;N0202;903;9;4;N;657;9460;978087,9;6324191,64;0;10;4;N;543;10363;978969,4;6324109,04;0;I;0;ACCROCHE;2019;1;Permanent horaire;2768;,,,,,
TMJ19_4072;01/01/2019;N0202;70;10;4;N;543;10363;978969,4;6324109,04;0;10;4;N;613;10433;979039,1;6324112,04;0;I;0;ACCROCHE;2019;1;Permanent horaire;2768;,,,,,
TMJ19_4073;01/01/2019;N0202;2855;10;4;N;613;10433;979039,1;6324112,04;0;13;4;N;570;13288;981357,55;6325083,13;0;I;0;ACCROCHE;2019;1;Permanent horaire;2768;,,,,,
TMJ19_4074;01/01/2019;N0202;20;13;4;N;570;13288;981357,55;6325083,13;0;13;4;N;590;13308;981371,02;6325069,6;0;I;0;ACCROCHE;2019;1;Permanent horaire;2768;,,,,,
TMJ19_4075;01/01/2019;N0202;833;13;4;N;590;13308;981371,02;6325069,6;0;14;4;N;560;14141;981332;6324245,66;0;I;0;ACCROCHE;2019;1;Permanent horaire;2284;,,,,,,
TMJ19_4076;01/01/2019;N0202;1477;14;4;N;560;14141;981332;6324245,66;0;16;4;N;49;15618;981895,06;6322945,97;0;I;0;ACCROCHE;2019;1;Permanent horaire;2284;,,,,,,
TMJ19_4077;01/01/2019;N0202;1261;16;4;N;49;15618;981895,06;6322945,97;0;17;4;N;312;16879;982632,17;6322061,56;0;I;0;ACCROCHE;2019;1;Permanent horaire;2284;,,,,,
TMJ19_4078;01/01/2019;N0202;4063;17;4;N;312;16879;982632,17;6322061,56;0;21;4;N;343;20942;984655,27;6319167,37;0;I;0;ACCROCHE;2019;1;Permanent horaire;2284;,,,,,
TMJ19_4079;01/01/2019;N0202;16794;21;4;N;343;20942;984655,27;6319167,37;0;38;4;N;410;37736;995815,55;6324332,86;0;I;0;ACCROCHE;0;;;;,,,,,
TMJ19_4080;01/01/2019;N0202;46;38;4;N;410;37736;995815,55;6324332,86;0;38;4;N;456;37782;995861,54;6324335,82;0;I;0;ACCROCHE;2019;1;Permanent horaire;2582;,,,,,
TMJ19_4081;01/01/2019;N0202;3857;38;4;N;456;37782;995861,54;6324335,82;0;42;4;N;397;41639;999515,9;6324851,64;0;I;0;ACCROCHE;2019;1;Permanent horaire;2582;,,,,,
TMJ19_4082;01/01/2019;N0202;519;42;4;N;397;41639;999515,9;6324851,64;0;42;4;N;916;42158;999841,39;6325166,55;0;I;0;ACCROCHE;2019;1;Permanent horaire;2582;,,,,,
TMJ19_4083;01/01/2019;N0202;1144;42;4;N;916;42158;999841,39;6325166,55;0;44;4;N;85;43302;1000798,26;6325779,66;0;I;0;ACCROCHE;2019;1;Permanent horaire;2582;,,,,,
TMJ19_4084;01/01/2019;N0202;370;44;4;N;85;43302;1000798,26;6325779,66;0;44;4;N;455;43672;1001152,95;6325851,83;0;I;0;ACCROCHE;2019;1;Permanent horaire;2582;,,,,,
TMJ19_4085;01/01/2019;N0202;388;44;4;N;455;43672;1001152,95;6325851,83;0;44;4;N;843;44060;1001468,25;6326043,34;0;I;0;ACCROCHE;2019;1;Permanent horaire;2582;,,,,,
TMJ19_4086;01/01/2019;N0202;268;44;4;N;843;44060;1001468,25;6326043,34;0;45;4;N;136;44328;1001608,19;6326280,7;0;I;0;ACCROCHE;2019;1;Permanent horaire;2582;,,,,,
TMJ19_4087;01/01/2019;N0202;14;45;4;N;136;44328;1001608,19;6326280,7;0;45;4;N;150;44342;1001610,69;6326296,42;0;I;0;ACCROCHE;2019;1;Permanent horaire;2582;,,,,,
CONTINUITE_186;01/01/2019;N0205;27708;0;74;C;0;0;999038,13;6540766,52;0;89;74;C;950;27708;1004182,54;6535008,15;0;I;0;ACCROCHE;;;;;,,,,,
TMJ19_4088;01/01/2019;N0209;6112;26;3;N;0;0;734978,75;6565046,41;0;33;3;N;181;6112;733189,99;6570789,65;0;I;0;ACCROCHE;2019;1;Permanent horaire;5509;75,,,,,
TMJ19_4089;01/01/2019;N0209;463;33;3;N;181;6112;733189,99;6570789,65;0;33;3;N;644;6575;732968,79;6571062,56;0;I;0;ACCROCHE;2019;1;Permanent horaire;5509;75,,,,,
TMJ19_4090;01/01/2019;N0209;7296;33;3;N;644;6575;732968,79;6571062,56;0;40;3;N;860;13871;732719,22;6578360,95;0;I;0;ACCROCHE;2019;1;Permanent horaire;5509;75,,,,,
TMJ19_4091;01/01/2019;N0216;1744;2;62;N;0;0;622981,41;7095830,99;0;3;62;N;744;1744;622715,84;7097547,35;0;I;0;ACCROCHE;2019;8;Temporaire journalier;;,,,,,
TMJ19_4102;01/01/2019;N0224;14319;7;31;N;0;6756;547296,34;6284211,26;0;20;31;N;527;21075;557336,69;6289713,92;0;I;0;ACCROCHE;2019;1;Permanent horaire;3797;50,,,,,
TMJ19_4103;01/01/2019;N0224;11786;20;31;N;527;21075;557336,69;6289713,92;0;31;31;N;876;32861;567729,9;6286410,16;0;I;0;ACCROCHE;2019;1;Permanent horaire;15755;23,,,,,
TMJ19_4104;01/01/2019;N0225;10664;0;59;N;0;0;659972,28;7094881,5;0;10;59;N;679;10664;652491,53;7101730,94;0;I;0;ACCROCHE;2019;8;Temporaire journalier;;,,,,,
TMJ19_4105;01/01/2019;N0227;436,8;0;59;N;0;0;709125,14;7055891,37;0;0;59;N;436,8;436,8;709335,32;7056166,95;0;I;0;ACCROCHE;2019;1;Permanent horaire;;,,
TMJ19_4106;01/01/2019;N0227;935,2;0;59;N;436,8;436,8;709335,32;7056166,95;0;1;59;N;530;1372;709405,07;7057040,91;0;I;0;ACCROCHE;2019;1;Permanent horaire;;,,
TMJ19_4107;01/01/2019;N0227;482;1;59;N;530;1372;709405,07;7057040,91;0;2;59;N;0;1854;709598,59;7057480,58;0;I;0;ACCROCHE;2019;1;Permanent horaire;;,,,,,
TMJ19_4108;01/01/2019;N0227;1558;2;59;N;0;1854;709598,59;7057480,58;0;3;59;N;500;3412;709754,88;7058984,4;0;I;0;ACCROCHE;2019;1;Permanent horaire;;,,,,,
TMJ19_4109;01/01/2019;N0227;2629;3;59;N;500;3412;709754,88;7058984,4;0;5;59;N;1136;6041;710111,12;7061345,44;0;I;0;ACCROCHE;2019;1;Permanent horaire;;,,,,,
TMJ19_4110;01/01/2019;N0227A;499;2;59;N;0;0;709562,68;7058242,28;0;3;59;N;200;499;709617,96;7058719,1;0;I;0;ACCROCHE;0;;;;,,,,,
TMJ19_4111;01/01/2019;N0227B;510;2;59;N;0;0;709527,81;7058246,46;0;3;59;N;230;510;709591,28;7058740,58;0;I;0;ACCROCHE;0;;;;,,,,,
TMJ19_4112;01/01/2019;N0230;130;34;33;N;0;0;420744,87;6417841,42;0;34;33;N;130;130;420813,75;6417950,74;0;I;0;ACCROCHE;2019;1;Permanent horaire;120956;141,,,,,
TMJ19_4113;01/01/2019;N0230;1120;34;33;N;130;130;420813,75;6417950,74;0;35;33;N;247;1250;421637,1;6418700,75;0;I;0;ACCROCHE;2019;1;Permanent horaire;120956;141,,,,,
TMJ19_4114;01/01/2019;N0230;1396;35;33;N;247;1250;421637,1;6418700,75;0;36;33;N;643;2646;422222,17;6419831,21;0;I;0;ACCROCHE;2019;1;Permanent horaire;111151;155,,,,,
TMJ19_4115;01/01/2019;N0230;2897;36;33;N;643;2646;422222,17;6419831,21;0;39;33;N;541;5543;423402,13;6422116,46;0;I;0;ACCROCHE;2019;1;Permanent horaire;105324;165,,,,,
TMJ19_4116;01/01/2019;N0230;1197;39;33;N;541;5543;423402,13;6422116,46;0;40;33;N;703;6740;423169,35;6423289,05;0;I;0;ACCROCHE;2019;1;Permanent horaire;124443;155,,,,,
TMJ19_4117;01/01/2019;N0230;1687;40;33;N;703;6740;423169,35;6423289,05;0;42;33;N;393;8427;423292,29;6424957,4;0;I;0;ACCROCHE;2019;1;Permanent horaire;124741;142,,,,,
TMJ19_4118;01/01/2019;N0230;1386,7;42;33;N;393;8427;423292,29;6424957,4;0;43;33;N;778,7;9813,7;422886,47;6426282,28;0;I;0;ACCROCHE;2019;1;Permanent horaire;124741;142,,
TMJ19_4119;01/01/2019;N0230;704,3;43;33;N;778,7;9813,7;422886,47;6426282,28;0;44;33;N;485;10518;423048,61;6426831,14;0;I;0;ACCROCHE;2019;1;Permanent horaire;124741;142,,
TMJ19_4120;01/01/2019;N0237;8440;0;17;N;0;0;382214,95;6571851,52;0;8;17;N;428;8440;374738,94;6572311,48;0;I;0;ACCROCHE;0;;;;,,,,,
TMJ19_4121;01/01/2019;N0244;1885;0;51;N;0;0;778295,33;6904513,49;0;1;51;N;895;1885;777520,78;6902848,96;0;I;0;ACCROCHE;0;;;;,,,,,
TMJ19_4122;01/01/2019;N0248;8309;0;79;N;0;0;433330,27;6577423,75;0;8;79;N;100;8309;425148;6577664,31;0;I;0;ACCROCHE;2019;1;Permanent horaire;8298;123,,,,,,
TMJ19_4123;01/01/2019;N0248;658;8;79;N;100;8309;425148;6577664,31;0;8;79;N;758;8967;424610,69;6577459,19;0;I;0;ACCROCHE;2019;1;Permanent horaire;8298;123,,,,,,
TMJ19_4124;01/01/2019;N0249;3464;0;44;N;0;0;362195,33;6690380,09;0;4;44;N;929;3464;363378,11;6687297,64;0;I;0;ACCROCHE;2019;1;Permanent horaire;52143;100,,,,,
TMJ19_4125;01/01/2019;N0249;3589;4;44;N;929;3464;363378,11;6687297,64;0;8;44;N;512;7053;366028,15;6684939,91;0;I;0;ACCROCHE;2019;8;Temporaire journalier;;,,,,,
TMJ19_4126;01/01/2019;N0249;11173;8;44;N;512;7053;366028,15;6684939,91;0;19;44;N;667;18226;376272,69;6681641,39;0;I;0;ACCROCHE;2019;1;Permanent horaire;34229;140,,,,,
TMJ19_4127;01/01/2019;N0249;6017;19;44;N;667;18226;376272,69;6681641,39;0;0;49;N;0;24243;382105,89;6680789,59;0;I;0;ACCROCHE;2019;8;Temporaire journalier;;,,,,,
TMJ19_4128;01/01/2019;N0249;25505;0;49;N;0;24243;382105,89;6680789,59;0;25;49;N;470;49748;402986,03;6667866,41;0;I;0;ACCROCHE;2019;1;Permanent horaire;28893;150,,,,,
TMJ19_4129;01/01/2019;N0249;1060;25;49;N;470;49748;402986,03;6667866,41;0;26;49;N;530;50808;403591,6;6666998,42;0;I;0;ACCROCHE;2019;1;Permanent horaire;28893;150,,,,,
TMJ19_4130;01/01/2019;N0249;3252;26;49;N;530;50808;403591,6;6666998,42;0;29;49;N;780;54060;405752,89;6664611,28;0;I;0;ACCROCHE;2019;8;Temporaire journalier;;,,,,,
TMJ19_4131;01/01/2019;N0249;4015;29;49;N;780;54060;405752,89;6664611,28;0;33;49;N;830;58075;407981,51;6661378,24;0;I;0;ACCROCHE;0;;;;,,,,,
TMJ19_4132;01/01/2019;N0249;29419;33;49;N;830;58075;431703,38;6645038,64;0;78;79;N;900;87494;408484,19;6661039,51;0;I;0;ACCROCHE;0;;;;,,,,,
TMJ19_4133;01/01/2019;N0249;437;78;79;N;900;87494;408484,19;6661039,51;0;79;49;N;334;87931;408123,05;6661283,01;0;I;0;ACCROCHE;0;;;;,,,,,
TMJ19_4134;01/01/2019;N0249;171;79;49;N;334;87931;408123,05;6661283,01;0;79;49;N;505;88102;407989,84;6661389,05;0;I;0;ACCROCHE;0;;;;,,,,,
TMJ19_4135;01/01/2019;N0250;3987;39;33;N;0;0;374601,69;6399215,6;0;42;33;N;967;3987;370739,58;6399126,04;0;I;0;ACCROCHE;0;;;;,,,,,
TMJ19_4136;01/01/2019;N0254;1795;0;28;N;0;0;614216,44;6790216,72;0;1;28;N;590;1795;612441,98;6790321,09;0;I;0;ACCROCHE;2019;1;Permanent horaire;9447;197,,,,,
TMJ19_4137;01/01/2019;N0265;1524;0;29;N;0;0;152337,26;6836702,99;0;2;29;N;376;1524;151871,52;6838137,13;0;I;0;ACCROCHE;2019;1;Permanent horaire;29490;86,,,,,
TMJ19_4138;01/01/2019;N0265;1816;2;29;N;376;1524;151871,52;6838137,13;0;4;29;N;205;3340;150418,32;6839092,21;0;I;0;ACCROCHE;2019;8;Temporaire journalier;;,,,,,
TMJ19_4139;01/01/2019;N0265;1362;4;29;N;205;3340;150418,32;6839092,21;0;5;29;N;573;4702;150473,62;6840397,58;0;I;0;ACCROCHE;2019;1;Permanent horaire;26143;90,,,,,
TMJ19_4140;01/01/2019;N0265;655;5;29;N;573;4702;150473,62;6840397,58;0;6;29;N;232;5357;150169,55;6840938,08;0;I;0;ACCROCHE;2019;1;Permanent horaire;26143;90,,,,,
TMJ19_4144;01/01/2019;N0274;77;4;21;N;250;4240;856861,18;6691256,7;0;4;21;N;327;4317;856890,47;6691327,97;0;I;0;ACCROCHE;2019;1;Permanent horaire;75771;63,,,,,
TMJ19_4145;01/01/2019;N0274;326;4;21;N;327;4317;856890,47;6691327,97;0;4;21;N;653;4643;856972,59;6691643,21;0;I;0;ACCROCHE;2019;1;Permanent horaire;75771;63,,,,,
TMJ19_4146;01/01/2019;N0274;529,8;4;21;N;653;4643;856972,59;6691643,21;0;5;21;N;180,8;5172,8;857035;6692170,46;0;I;0;ACCROCHE;2019;1;Permanent horaire;75771;63,,,
TMJ19_4147;01/01/2019;N0274;260,2;5;21;N;180,8;5172,8;857035;6692170,46;0;5;21;N;441;5433;857064,21;6692430,07;0;I;0;ACCROCHE;2019;1;Permanent horaire;75771;63,,,
TMJ19_4148;01/01/2019;N0274;242;5;21;N;441;5433;857064,21;6692430,07;0;5;21;N;683;5675;857091,2;6692671,58;0;I;0;ACCROCHE;2019;1;Permanent horaire;75771;63,,,,,
TMJ19_4149;01/01/2019;N0274;242,1;5;21;N;683;5675;857091,2;6692671,58;0;5;21;N;925,1;5917,1;857110,63;6692913,86;0;I;0;ACCROCHE;2019;1;Permanent horaire;75771;63,,
TMJ19_4150;01/01/2019;N0274;469,8;5;21;N;925,1;5917,1;857110,63;6692913,86;0;6;21;N;397,9;6386,9;857051,3;6693378,03;0;I;0;ACCROCHE;2019;1;Permanent horaire;75771;63
TMJ19_4151;01/01/2019;N0274;432,1;6;21;N;397,9;6386,9;857051,3;6693378,03;0;6;21;N;830;6819;856919,98;6693789,37;0;I;0;ACCROCHE;2019;1;Permanent horaire;75771;63,,
TMJ19_4152;01/01/2019;N0274;4702,8;6;21;N;830;6819;856919,98;6693789,37;0;11;21;N;534,8;11521,8;854975,33;6697395,48;0;I;0;ACCROCHE;2019;1;Permanent horaire;53015;90,,
TMJ19_4153;01/01/2019;N0274;657,2;11;21;N;534,8;11521,8;854975,33;6697395,48;0;12;21;N;200;12179;854322,91;6697462,39;0;I;0;ACCROCHE;2019;1;Permanent horaire;53015;90,,
TMJ19_4154;01/01/2019;N0274;904;12;21;N;200;12179;854322,91;6697462,39;0;13;21;N;100;13083;853432,72;6697329,95;0;I;0;ACCROCHE;2019;1;Permanent horaire;33181;66,,,,,
TMJ19_4155;01/01/2019;N0274;62,2;13;21;N;100;13083;853432,72;6697329,95;0;13;21;N;162,2;13145,2;853371,81;6697330,69;0;I;0;ACCROCHE;2019;1;Permanent horaire;28322;72,,
TMJ19_4156;01/01/2019;N0274;43,3;13;21;N;162,2;13145,2;853371,81;6697330,69;0;13;21;N;205,5;13188,5;853280,33;6697321,9;0;I;0;ACCROCHE;2019;1;Permanent horaire;28322;72
TMJ19_4157;01/01/2019;N0274;249,8;13;21;N;205,5;13188,5;853280,33;6697321,9;0;13;21;N;455,3;13438,3;853031,41;6697300,6;0;I;0;ACCROCHE;2019;1;Permanent horaire;28322;72
TMJ19_4158;01/01/2019;N0274;1795,7;13;21;N;455,3;13438,3;853031,41;6697300,6;0;15;21;N;316;15234;851720,95;6696206,88;0;I;0;ACCROCHE;2019;1;Permanent horaire;28322;72,,
TMJ19_4159;01/01/2019;N0274;259;15;21;N;316;15234;851720,95;6696206,88;0;15;21;N;575;15493;851522,19;6696042,35;0;I;0;ACCROCHE;2019;1;Permanent horaire;28322;72,,,,,
TMJ19_4160;01/01/2019;N0274;551;15;21;N;575;15493;851522,19;6696042,35;0;16;21;N;130;16044;851008,36;6695891,28;0;I;0;ACCROCHE;2019;1;Permanent horaire;23069;71,,,,,
TMJ19_4161;01/01/2019;N0274;105,6;16;21;N;130;16044;851008,36;6695891,28;0;16;21;N;235,6;16149,6;850903,94;6695891,37;0;I;0;ACCROCHE;2019;1;Permanent horaire;23195;57,,
TMJ19_4162;01/01/2019;N0274;1,4;16;21;N;235,6;16149,6;850903,94;6695891,37;0;16;21;N;237;16151;850902,58;6695891,65;0;I;0;ACCROCHE;2019;1;Permanent horaire;23195;57,,
TMJ19_4163;01/01/2019;N0274;63;16;21;N;237;16151;850851,5;6695885,54;0;16;21;N;300;16214;850789,91;6695878,16;0;I;0;ACCROCHE;2019;1;Permanent horaire;23195;57,,,,,
TMJ19_4164;01/01/2019;N0274;1802;16;21;N;300;16214;850789,91;6695878,16;0;18;21;N;160;18016;849767;6694643,58;0;I;0;ACCROCHE;2019;1;Permanent horaire;17007;96,,,,,,
TMJ19_4165;01/01/2019;N0274;119;18;21;N;160;18016;849767;6694643,58;0;18;21;N;279;18135;849683,37;6694562,35;0;I;0;ACCROCHE;2019;1;Permanent horaire;16839;85,,,,,,
TMJ19_4166;01/01/2019;N0274;3;18;21;N;279;18135;849683,37;6694562,35;0;18;21;N;282;18138;849681,03;6694560,56;0;I;0;ACCROCHE;2019;1;Permanent horaire;16839;85,,,,,
TMJ19_4167;01/01/2019;N0282;490;0;76;N;0;0;498572,02;6936846,14;0;0;76;N;490;490;498099,65;6936843,1;0;I;0;ACCROCHE;2019;8;Temporaire journalier;9942;,,,,,
TMJ19_4168;01/01/2019;N0282;1057;0;76;N;490;490;498099,65;6936843,1;0;1;76;N;874;1547;497061,98;6936926,84;0;I;0;ACCROCHE;2019;8;Temporaire journalier;9942;,,,,,
TMJ19_4169;01/01/2019;N0282;290;1;76;N;874;1547;497061,98;6936926,84;0;2;76;N;160;1837;496808,57;6937056,12;0;I;0;ACCROCHE;2019;8;Temporaire journalier;9942;,,,,,
TMJ19_4170;01/01/2019;N0282;696;2;76;N;160;1837;496808,57;6937056,12;0;2;76;N;856;2533;496174,15;6937209,77;0;I;0;ACCROCHE;2019;8;Temporaire journalier;9942;,,,,,
TMJ19_4171;01/01/2019;N0282;86;2;76;N;856;2533;496174,15;6937209,77;0;2;76;N;942;2619;496093,45;6937183,47;0;I;0;ACCROCHE;2019;8;Temporaire journalier;9942;,,,,,
TMJ19_4173;01/01/2019;N0296;253;2;13;N;0;2114;896279,25;6275093,09;0;2;13;N;253;2367;896293,46;6275310,44;0;I;0;ACCROCHE;2019;1;Permanent horaire;61108;,,,,,
TMJ19_4174;01/01/2019;N0296;3208;2;13;N;253;2367;896293,46;6275310,44;0;5;13;N;1040;5575;898927,69;6276947,84;0;I;0;ACCROCHE;2019;1;Permanent horaire;61108;,,,,,
TMJ19_4175;01/01/2019;N0306;530;0;91;N;0;0;643324,79;6852990,08;0;0;91;N;530;530;643351,19;6852456,72;0;I;0;ACCROCHE;2019;1;Permanent horaire;38900;,,,,,
TMJ19_4176;01/01/2019;N0306;410;0;91;N;530;530;643351,19;6852456,72;0;0;91;N;940;940;643393,06;6852050,42;0;I;0;ACCROCHE;2019;1;Permanent horaire;38900;,,,,,
TMJ19_4177;01/01/2019;N0315;1630;1;92;N;0;0;649401,64;6868571,74;0;2;92;N;900;1630;648892,51;6870126,16;0;I;0;ACCROCHE;2019;1;Permanent horaire;46680;,,,,,
TMJ19_4178;01/01/2019;N0315;1050;2;92;N;900;1630;648892,51;6870126,16;0;3;92;N;950;2680;648602,79;6871080,85;0;I;0;ACCROCHE;2019;1;Permanent horaire;46680;,,,,,
TMJ19_4179;01/01/2019;N0316;348,9;0;59;N;0;0;645180,03;7097686,01;0;0;59;N;348,9;348,9;644949,71;7097936,47;0;I;0;ACCROCHE;2019;8;Temporaire journalier;;,,
TMJ19_4180;01/01/2019;N0316;61,1;0;59;N;348,9;348,9;644949,71;7097936,47;0;0;59;N;410;410;644919,09;7097989,83;0;I;0;ACCROCHE;2019;8;Temporaire journalier;;,,
TMJ19_4181;01/01/2019;N0316;200;0;59;N;410;410;644919,09;7097989,83;0;0;59;N;610;610;644818,26;7098164,12;0;I;0;ACCROCHE;2019;8;Temporaire journalier;;,,,,,
TMJ19_4182;01/01/2019;N0316;117,7;0;59;N;610;610;644818,26;7098164,12;0;0;59;N;727,7;727,7;644781,9;7098243,53;0;I;0;ACCROCHE;2019;8;Temporaire journalier;;,,
TMJ19_4183;01/01/2019;N0316;317,3;0;59;N;727,7;727,7;644781,9;7098243,53;0;1;59;N;22;1045;644608,46;7098509,5;0;I;0;ACCROCHE;2019;8;Temporaire journalier;;,,
TMJ19_4184;01/01/2019;N0316;1508;1;59;N;22;1045;644608,46;7098509,5;0;2;59;N;530;2553;643912,75;7099840,78;0;I;0;ACCROCHE;2019;8;Temporaire journalier;;,,,,,
TMJ19_4185;01/01/2019;N0316;346;2;59;N;530;2553;643912,75;7099840,78;0;2;59;N;876;2899;643813,08;7100175,32;0;I;0;ACCROCHE;2019;8;Temporaire journalier;;,,,,,
TMJ19_4188;01/01/2019;N0320;237;0;66;N;0;2136;600574,97;6164558,62;0;0;66;N;237;2373;600433,57;6164373,14;0;I;0;ACCROCHE;2019;1;Permanent horaire;5884;28,,,,,
TMJ19_4189;01/01/2019;N0320;191;0;66;N;237;2373;600433,57;6164373,14;0;0;66;N;428;2564;600283,25;6164308,48;0;I;0;ACCROCHE;2019;1;Permanent horaire;5884;28,,,,,
TMJ19_4190;01/01/2019;N0320;671;0;66;N;428;2564;600283,25;6164308,48;0;1;66;N;99;3235;599766,76;6163898,39;0;I;0;ACCROCHE;2019;1;Permanent horaire;5884;28,,,,,
TMJ19_4191;01/01/2019;N0320;276;1;66;N;99;3235;599766,76;6163898,39;0;1;66;N;375;3511;599575,4;6163704,89;0;I;0;ACCROCHE;2019;1;Permanent horaire;5884;28,,,,,
TMJ19_4192;01/01/2019;N0320;549;1;66;N;375;3511;599575,4;6163704,89;0;1;66;N;924;4060;599092,68;6163478,54;0;I;0;ACCROCHE;2019;1;Permanent horaire;5884;28,,,,,
TMJ19_4193;01/01/2019;N0320;986;1;66;N;924;4060;599092,68;6163478,54;0;2;66;N;901;5046;599709,92;6163435,12;0;I;0;ACCROCHE;2019;1;Permanent horaire;5884;28,,,,,
TMJ19_4194;01/01/2019;N0320;180;2;66;N;901;5046;599709,92;6163435,12;0;3;66;N;124;5226;599858,81;6163519,18;0;I;0;ACCROCHE;2019;1;Permanent horaire;5884;28,,,,,
TMJ19_4195;01/01/2019;N0320;3567;3;66;N;124;5226;599858,81;6163519,18;0;6;66;N;704;8793;602779,22;6162661,95;0;I;0;ACCROCHE;2019;1;Permanent horaire;1920;42,,,,,
TMJ19_4196;01/01/2019;N0320;162;6;66;N;704;8793;602779,22;6162661,95;0;6;66;N;866;8955;602906,74;6162562,82;0;I;0;ACCROCHE;2019;1;Permanent horaire;1920;42,,,,,
